Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_text
9287,3,0,3,0,1,FUCK ARE YOU TALKIN ABOUT?? RT @IGGYAZALEA its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;,fuck talkin rt iggyazalea like guy asks number says ugly bitch say no…
9288,3,0,3,0,1,"FUCK YOU ""@iHeart_youKeish: We have y'all faggots next @80sbaby4life""",fuck iheartyoukeish yall faggots next 80sbaby4life
9289,3,1,2,0,1,"FUCK YOU, you're a fucking a lowlife piece of trash.",fuck youre fucking lowlife piece trash
9290,3,0,3,0,1,FUCKING WALK OFF IN THE BRONX!!! @Yankees,fucking walk bronx yankees
9291,3,1,2,0,1,FWM on twitter @217Emmanuel. Got #strippers #escorts #artists #hustlaz #hittaz #bitches #niggas I'm dat dude.,fwm twitter 217emmanuel got strippers escorts artists hustlaz hittaz bitches niggas im dat dude
9292,3,0,3,0,1,Face only yo bitch could love http://t.co/OckXAYthAK,face yo bitch could love httptcoockxaythak
9293,3,0,3,0,1,Facebook is for fags,facebook fags
9294,3,0,0,3,2,Facebook is for the birds...I'm over it,facebook birdsim
9295,3,0,3,0,1,Facts can be a bitch sometimes. http://t.co/zZkAgXiVlU,facts bitch sometimes httptcozzkagxivlu
9296,3,0,3,0,1,"Faded, swear to god I'm faded.. my bitch educated had her clients pay the payment",faded swear god im faded bitch educated clients pay payment
9297,3,2,1,0,0,Faggot ass bitch nigga,faggot ass bitch nigga
9298,3,0,0,3,2,Fairy Tale Hat - free crochet pattern for child and adult at http://t.co/0lRaBLMHB2 http://t.co/99zVbmYVe9,fairy tale hat free crochet pattern child adult httptco0lrablmhb2 httptco99zvbmyve9
9299,3,0,0,3,2,Fairy tale world lmao,fairy tale world lmao
9300,3,1,2,0,1,Fake ass hoes all around,fake ass hoes around
9301,3,0,3,0,1,Fake ass people. That's why I don't have no respect for em. Frontin ass bitches too,fake ass people thats dont respect em frontin ass bitches
9302,3,0,3,0,1,Fake niccas ain't far dog they right in ya face!,fake niccas aint far dog right ya face
9303,3,0,1,2,2,Fake tits? &#8220;@VelvetHoopD: A hoe??&#8220;@Steph_Badd: Can u guess what I was ? &#8220;@DJZeeti: Twitpic your halloween costumes&#8221; http://t.co/ECs7nlEkKa&#8221;&#8221;,fake tits “ velvethoopd hoe “ stephbadd u guess “ djzeeti twitpic halloween costumes ” httptcoecs7nlekka ” ”
9304,3,1,2,0,1,Falls in that pussy like quick sand &#128524;,falls pussy like quick sand 😌
9305,3,0,3,0,1,False start bitches,false start bitches
9306,3,0,3,0,1,Fam. &#8220;@1800deeznuts: Telling bitches you're sterile so you can hit em raw &gt;&gt;&gt;&gt;&gt;&gt;&#8221;,fam “ 1800deeznuts telling bitches youre sterile hit em raw ”
9307,3,0,3,0,1,Famous women be the biggest hoes.,famous women biggest hoes
9308,3,0,0,3,2,Fantasy squad doing so trash :/,fantasy squad trash
9309,3,1,2,0,1,Fat Trel that niggah &#128076;,fat trel niggah 👌
9310,3,2,1,0,0,Fat ass hoe holding up the machine,fat ass hoe holding machine
9311,3,3,0,0,0,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale.",fat ass inbred rednecks like paula deen breed going extinct mean look woman would hate scale
9312,3,1,2,0,1,Fat bitch,fat bitch
9313,6,0,6,0,1,"Fat bitches Twitter names be "" PrincessCookieNeckBackCrack "" lmaoo &#128514;&#128514;&#128514;",fat bitches twitter names princesscookieneckbackcrack lmaoo 😂😂😂
9314,3,0,3,0,1,Fat bitches got the most pictures,fat bitches got pictures
9315,3,0,3,0,1,Fat bitches need love too I'll fuck em &#128175;&#128175;,fat bitches need love ill fuck em 💯💯
9316,3,2,1,0,0,Fat fucking funky nasty ass hoes,fat fucking funky nasty ass hoes
9317,9,1,8,0,1,"Fat hoes on Twitter calling themselves Barbies, bitch you ain't no damn Barbie you a damn care bear.",fat hoes twitter calling barbies bitch aint damn barbie damn care bear
9318,3,2,1,0,0,"Faux Noise pundits don't like duck molester, pro-slavery racist, #homophobic #teabagger darling Phil Robertson either http://t.co/5gt6ZVgqXY",faux noise pundits dont like duck molester proslavery racist homophobic teabagger darling phil robertson either httptco5gt6zvgqxy
9319,3,2,0,1,0,"Faux Noise pundits don't like duck molester, pro-slavery racist, homophobic teabagger darling Phil Robertson either http://t.co/xXEhPHWWwr",faux noise pundits dont like duck molester proslavery racist homophobic teabagger darling phil robertson either httptcoxxehphwwwr
9320,6,0,6,0,1,Fck dem old hoes..... No double entree...,fck dem old hoes double entree
9321,3,0,2,1,1,Fear no bitch,fear bitch
9322,3,1,2,0,1,Fear the queer https://t.co/GsmmKwz7HC,fear queer httpstcogsmmkwz7hc
9323,3,0,3,0,1,"Feb 18 was a record setting day for the word faggot, apparently: http://t.co/rO9E1KUokg",feb 18 record setting day word faggot apparently httptcoro9e1kuokg
9324,3,0,3,0,1,Fed ex some real hoe boys,fed ex real hoe boys
9325,3,0,3,0,1,Feeeeeling tuna feelliiiing cunt,feeeeeling tuna feelliiiing cunt
9326,3,0,3,0,1,Feel like a bitch for calling the cops on people but I'd rather this bitch go to jail then someone get hit by a wreck less driver.,feel like bitch calling cops people id rather bitch go jail someone get hit wreck less driver
9327,3,0,3,0,1,"Feel like i aint did this in a while , let me warm up 
Eat that pussy for a half an hour got her goin nuts",feel like aint let warm eat pussy half hour got goin nuts
9328,3,0,3,0,1,"Feelin like I can have any bitch I want. 

Feelin like all these hoes in this bitch want me.",feelin like bitch want feelin like hoes bitch want
9329,3,0,3,0,1,Fell asleep and woke up to some weird ass staring at me. What? Never seen a beaner sleep before?,fell asleep woke weird ass staring never seen beaner sleep
9330,6,0,0,6,2,"Female Jihadis, European &amp; American: GRAVE Dangers! - Joe For America http://t.co/9hkpdwq7VR via @mattwalshblog",female jihadis european american grave dangers joe america httptco9hkpdwq7vr via mattwalshblog
9331,3,0,2,1,1,Females act like they never seen a nicca who raise they kids .. The reaction makes me laugh every time,females act like never seen nicca raise kids reaction makes laugh every time
9332,3,0,3,0,1,Females always tryna make a nigga feel bad about some shit like bitch I'ma smoke this weed and be happy all day,females always tryna make nigga feel bad shit like bitch ima smoke weed happy day
9333,3,0,3,0,1,Females be damn near naked wondering why niccas jus wanna fuk lol,females damn near naked wondering niccas jus wan na fuk lol
9334,3,0,3,0,1,"Females never understand that guys dont give af about females that they dont like liking them. Stop trippin, he dont know that hoe",females never understand guys dont give af females dont like liking stop trippin dont know hoe
9335,3,0,3,0,1,Females so dirty bro real talk you gotta play these bitches now day because if you don't they still gonna do it to you,females dirty bro real talk got ta play bitches day dont still gon na
9336,3,0,3,0,1,Females talk down on niccas when I can point out a few females who be on that tip!!,females talk niccas point females tip
9337,3,0,3,0,1,Females use breast cancer awareness month as an excuse to be a hoe on social sites smh knowing damn well they know nothing about that shit.,females use breast cancer awareness month excuse hoe social sites smh knowing damn well know nothing shit
9338,3,2,1,0,0,Feminist aka a bitch.,feminist aka bitch
9339,3,0,3,0,1,Fenkell in this bitch,fenkell bitch
9340,3,0,3,0,1,Ferrari addiction bitch it's a wonderful thing.,ferrari addiction bitch wonderful thing
9342,3,0,3,0,1,Few Instagram likes a bitch swear dat she on,instagram likes bitch swear dat
9343,3,0,2,1,1,Fight me RT @rob_b1991: 0 cuz they're trash RT @Markie__Marc: How many 50-cent corn dogs did you order today?,fight rt robb1991 0 cuz theyre trash rt markiemarc many 50cent corn dogs order today
9344,3,1,2,0,1,Fight me den hoe,fight den hoe
9345,3,0,3,0,1,"Fight me you tubby bitch ""@JoseCanseco: I'll fight anyone&#8221;",fight tubby bitch josecanseco ill fight anyone ”
9346,3,0,2,1,1,"Fight night tonight, go Cotto. Smack that pompous cunt down in front of millions. #MayweatherCotto",fight night tonight go cotto smack pompous cunt front millions mayweathercotto
9347,3,1,2,0,1,"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded.",fighting internet like competing special olympics even win youre still retarded
9348,3,0,0,3,2,Figure all da ofay like to see my family pitcher http://t.co/5WXgKbCM29,figure da ofay like see family pitcher httptco5wxgkbcm29
9349,3,0,3,0,1,"Finally back behind the sticks, visit me bitches #VBar #StMarksPlace #EastVillage #NYC #RichMahogany http://t.co/PiUBUqXb9Y",finally back behind sticks visit bitches vbar stmarksplace eastvillage nyc richmahogany httptcopiubuqxb9y
9350,3,0,0,3,2,Finally done wif mock regents &#128524;,finally done wif mock regents 😌
9351,3,0,0,3,2,Finally got an updated pic with angel wing colored http://t.co/nWN9qRt5Xd,finally got updated pic angel wing colored httptconwn9qrt5xd
9352,3,0,0,3,2,Finally got my medicine and crackers!,finally got medicine crackers
9353,3,0,3,0,1,"Finally running the game and everybody trippin now, but Ion give a fuck I got their bitches drippin now.",finally running game everybody trippin ion give fuck got bitches drippin
9354,3,0,3,0,1,Find Waldo at Escape bitches ! &#128308;&#9898;&#65039;&#128309;&#127926;&#10024;&#128588; http://t.co/JVI4XrfFod,find waldo escape bitches 🔴⚪️🔵🎶✨🙌 httptcojvi4xrffod
9355,3,0,3,0,1,Find a big butt bitch somewhere and get my nuts kissed &#127911;&#127911;&#128252;&#127925;&#127925;&#127925;,find big butt bitch somewhere get nuts kissed 🎧🎧📼🎵🎵🎵
9356,3,1,2,0,1,Find her ass and push her down some stairs by accident. Throw some water on the floor. Shit. Kick a bitch.,find ass push stairs accident throw water floor shit kick bitch
9357,3,0,1,2,2,Finding cheap 240s on Craigslist but they all need a new tranny &#128553;&#128532;,finding cheap 240s craigslist need new tranny 😩😔
9358,3,0,0,3,2,Fine I'll settle for an Oreo milkshake,fine ill settle oreo milkshake
9359,3,0,3,0,1,Fine ass fat bitch... #TwitterLurking,fine ass fat bitch twitterlurking
9360,3,0,1,2,2,Fine chicks lap dances always trash,fine chicks lap dances always trash
9361,3,0,3,0,1,Fines hoes only &#128527;&#128076;,fines hoes 😏👌
9362,3,0,0,3,2,"Finished Yankeeography and still hate the Arizona D'backs for winning in 2001, Yankees shoulda had that",finished yankeeography still hate arizona dbacks winning 2001 yankees shoulda
9364,4,0,4,0,1,Finna favorite my last tweet so niccas will kno I been knew wassup,finna favorite last tweet niccas kno knew wassup
9365,6,0,6,0,1,Finna get 86'd cause bitches in coming at me wrong,finna get 86d cause bitches coming wrong
9366,3,0,3,0,1,"Fire, bitch. http://t.co/69ZrZ3MMNM",fire bitch httptco69zrz3mmnm
9367,3,0,2,1,1,Fireball has turned from a cool liquor I used to be sponsored by...to a drink for pussy country dudes who hear it in a song.,fireball turned cool liquor used sponsored byto drink pussy country dudes hear song
9368,3,0,0,3,2,"First ""#tbt"" best and drunkest Yankees game ever #wheresColman #everclear http://t.co/pKnLCylu",first tbt best drunkest yankees game ever wherescolman everclear httptcopknlcylu
9369,3,0,3,0,1,First chick to bring me some hash-browns from Waffle House right now will get her pussy ate,first chick bring hashbrowns waffle house right get pussy ate
9370,3,0,3,0,1,First game first play. DAT can fuck my bitch,first game first play dat fuck bitch
9371,3,0,0,3,2,First jig of the night,first jig night
9372,3,1,0,2,2,First key club trash pick up with the freshman! #tbt http://t.co/rpLXlaylOJ,first key club trash pick freshman tbt httptcorplxlayloj
9373,6,0,6,0,1,First of all you my type of bitch,first type bitch
9374,3,0,3,0,1,"First off , fuck your bitch &amp; the click you claim &#127911;",first fuck bitch click claim 🎧
9375,6,1,5,0,1,First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!,first white bitch wan na ask extra questions shit lil bitch everything skinny ass
9376,3,2,1,0,0,First thing I do when I hit the lotto is buying @moniqueeedavis two fat bitches and watching her eat both in one sitting,first thing hit lotto buying moniqueeedavis two fat bitches watching eat one sitting
9377,3,0,2,1,1,"First thing she wit ya, next minute she against ya, like that hoe from the clippers",first thing wit ya next minute ya like hoe clippers
9378,3,0,3,0,1,Fitted Girbuad straps? Them bitches would be raw as hell.,fitted girbuad straps bitches would raw hell
9379,3,1,0,2,2,Fitzpatrick is trash bruh,fitzpatrick trash bruh
9380,3,0,3,0,1,Fizz a whole hoe outchea see would of been walking,fizz whole hoe outchea see would walking
9381,3,0,0,3,2,Flabby bird sounds Turrible. Lol. I'll just stick to watching paint dry...,flabby bird sounds turrible lol ill stick watching paint dry
9382,3,0,3,0,1,"Flag bitch &#128681;GHAT DAMN... WE NIGHT AS WELL BE PLAYING AGAINST THE FLAG, SHIT!",flag bitch 🚩ghat damn night well playing flag shit
9383,3,2,1,0,0,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something",flaming faggots publicly state want everything handed like fuck dude get bottom ass something
9384,3,0,0,3,2,Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife,flappy bird instead studying sounds great😏 😫flappybirdisruiningmylife
9385,3,0,0,3,2,Flappy bird is gonna be the death of me,flappy bird gon na death
9386,3,0,0,3,2,Flappy bird on bull....,flappy bird bull
9387,3,0,0,3,2,Flappy bird stresses me out,flappy bird stresses
9388,3,0,3,0,1,Flashin money but ya bitch nails not done..,flashin money ya bitch nails done
9389,6,0,6,0,1,Flaw bitches. Flaw bitches everywhere.,flaw bitches flaw bitches everywhere
9390,3,0,1,2,2,Flights from Liberia should just be rerouted to Ferguson.. 2 birds 1 stone.,flights liberia rerouted ferguson 2 birds 1 stone
9391,3,0,0,3,2,Flipping back and forth between #Yankees playoff baseball and the Trainwreck Formerly Known as the New York Jets,flipping back forth yankees playoff baseball trainwreck formerly known new york jets
9392,3,0,3,0,1,Flo is a bad bitch,flo bad bitch
9393,3,0,0,3,2,Floppy bird chalmers over here taking after his hero LeBron,floppy bird chalmers taking hero lebron
9394,3,0,3,0,1,Floyd please deliver me from temptation as I oh so wish this bitch would hurry thee fuck up so I can surfboard on my bed.,floyd please deliver temptation oh wish bitch would hurry thee fuck surfboard bed
9395,3,0,2,1,1,Fluffy is a retard homeboy is calling a baby rattlesnake friend and kissing him! Baby rattlers will kill you man!! &#128563; http://t.co/pWFO8JHaOA,fluffy retard homeboy calling baby rattlesnake friend kissing baby rattlers kill man 😳 httptcopwfo8jhaoa
9396,6,0,6,0,1,Fly as a bitch on Aladdin rug,fly bitch aladdin rug
9397,3,0,3,0,1,Fly nicca no parachute,fly nicca parachute
9398,3,0,1,2,2,Foles vs 9ers in San Fran or Eli vs redskins in DC,foles vs 9ers san fran eli vs redskins dc
9399,6,0,0,6,2,"Foley Abduction Linked to British Jihadi Kidnapping Ring http://t.co/X6SIP3woXb via @joshrogin, @elilake",foley abduction linked british jihadi kidnapping ring httptcox6sip3woxb via joshrogin elilake
9400,3,0,3,0,1,Follow a nicca on IG: im_hollywood_jay,follow nicca ig imhollywoodjay
9401,6,2,3,1,1,Follow a nicca on IG: im_yung_jay,follow nicca ig imyungjay
9402,6,0,6,0,1,Follow ah bitch on ig tho 1inkkofrosess,follow ah bitch ig tho 1inkkofrosess
9403,3,0,3,0,1,Follow me back bitch.,follow back bitch
9404,3,1,2,0,1,Follow my nigga cg_bugatti Niggaz hated nd flagged his possibly Fucked ya bitch that's why y'all&#8230; http://t.co/FRf23wlLbv,follow nigga cgbugatti niggaz hated nd flagged possibly fucked ya bitch thats yall… httptcofrf23wllbv
9405,3,0,3,0,1,"Football the only thing I got! no bae I don't got no hoes, they all come and go!! time to just start focusing on something that's real",football thing got bae dont got hoes come go time start focusing something thats real
9406,3,1,2,0,1,For a faggot ass nigga that crys about people who talk about kicks he certainly makes a lot of fucking shoe comments. That's y'all man smfh,faggot ass nigga crys people talk kicks certainly makes lot fucking shoe comments thats yall man smfh
9407,3,0,3,0,1,For about the last hour of getting my stomach tattooed I felt like I was going to puke. God damnit #pussy,last hour getting stomach tattooed felt like going puke god damnit pussy
9408,3,2,1,0,0,For all we know this nigga a rapist. Y'all hoes dumb &#8220;@daniellathepimp: *melts* http://t.co/RRROzn5bdy&#8221;,know nigga rapist yall hoes dumb “ daniellathepimp melts httptcorrrozn5bdy ”
9409,3,0,3,0,1,For all you hoes know I could be DJ Zetti,hoes know could dj zetti
9410,6,1,5,0,1,For all you psychology bitches on your periods.. Do this to chill tf out http://t.co/W2n19vgBv3,psychology bitches periods chill tf httptcow2n19vgbv3
9411,6,1,5,0,1,For every hoe out there there's some nigga out there tryna save her and make turn her into a good woman...she jus keep ignoring his texts,every hoe theres nigga tryna save make turn good womanshe jus keep ignoring texts
9412,3,0,2,1,1,For every thirst dog lies a thirsty bitch.,every thirst dog lies thirsty bitch
9413,3,0,3,0,1,"For guys ?bros over hoes?. For girls ?chicks over dicks?. For me, it?s ?whoever has my back over the fake ass people, any day?",guys bros hoes girls chicks dicks whoever back fake ass people day
9414,3,1,2,0,1,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;",instancenikki said bet wont fight said bet said bet whipped quick uturn whooped ass went jail 😂
9415,3,0,3,0,1,For some reason I always assume guys who act like that in trucks have tiny dicks HAHA #fag,reason always assume guys act like trucks tiny dicks haha fag
9416,3,0,3,0,1,For such bold people confrontation seems to make bitches out of alot of you,bold people confrontation seems make bitches alot
9417,3,0,0,3,2,"For those wondering why DHS was buying up all the ammo, now you know. Once the Charlie Manson er, @BarackObama race war starts its on #POTUS",wondering dhs buying ammo know charlie manson er barackobama race war starts potus
9418,3,0,3,0,1,For you bitch niggas out there &#128527; http://t.co/6wI3EPalwo,bitch niggas 😏 httptco6wi3epalwo
9419,3,0,3,0,1,"Forget ""resting bitch face,"" the next hot new trend will be ""resting drunk face.""",forget resting bitch face next hot new trend resting drunk face
9420,3,0,3,0,1,Forgiato Fest in Dallas this year fuck yeah bitch,forgiato fest dallas year fuck yeah bitch
9422,3,0,3,0,1,Forgot how good I am at NHL13. Too bad @ChiefGaming is a pussy and wont buy it. Scared to get fuckin scraped.,forgot good nhl13 bad chiefgaming pussy wont buy scared get fuckin scraped
9423,6,0,0,6,2,"Former TOWIE star Charlie King comes out http://t.co/yU3XKXbCyt @YouTube

Inspiring. Congrats @CharlieKing85 and welcome to the family :)",former towie star charlie king comes httptcoyu3xkxbcyt youtube inspiring congrats charlieking85 welcome family
9424,3,0,3,0,1,"Forreal forreal, I would let the founder of Capcom fuck my bitch. They made Street Fighter AND Marvel vs Capcom #EternallyGrateful",forreal forreal would let founder capcom fuck bitch made street fighter marvel vs capcom eternallygrateful
9425,3,0,3,0,1,Forte just trucked dude hoe ass lol,forte trucked dude hoe ass lol
9426,3,0,0,3,2,Foto: imapython: bieg: albino sea turtle i think u mean soul of the ocean http://t.co/vYmiTsNCEn,foto imapython bieg albino sea turtle think u mean soul ocean httptcovymitsncen
9427,3,0,0,3,2,Foto: mimiblargh: ok pls consider this: kingdom birbs (can u guess who is who and what birds they are???... http://t.co/NWjUmmEWNJ,foto mimiblargh ok pls consider kingdom birbs u guess birds httptconwjummewnj
9428,3,0,0,3,2,Four ho&#251;rs to back up this iPhone haha... Jokes &#128530;,four hoûrs back iphone haha jokes 😒
9429,3,0,3,0,1,Frankie is a twat. #BB16,frankie twat bb16
9430,3,0,3,0,1,Freak hoes,freak hoes
9431,3,0,3,0,1,Freak hoes got several,freak hoes got several
9432,3,1,2,0,1,Freaky bitch eat the dick while I'm playing madden,freaky bitch eat dick im playing madden
9433,3,1,2,0,1,Freaky bitch hi,freaky bitch hi
9434,3,2,1,0,0,Fredo was a bitch ass nigga. How niggas fire over 20 shots at his pops but he didn't get off 1 cuz he dropped the gun smh,fredo bitch ass nigga niggas fire 20 shots pops didnt get 1 cuz dropped gun smh
9435,3,0,3,0,1,"Free 5iiive nigga, let all a my dogs out. Moma said no pussy cats inside my dog house! #SB4 #GANG!! http://t.co/E8baXOyPgg",free 5iiive nigga let dogs moma said pussy cats inside dog house sb4 gang httptcoe8baxoypgg
9436,9,0,9,0,1,Free Ballout lil bitch &#128520;&#128299;,free ballout lil bitch 😈🔫
9437,3,0,0,3,2,Free bird.,free bird
9438,3,0,0,3,2,Free birds. Lol,free birds lol
9439,6,0,5,1,1,Free bitch . We stay used yo hol yo each other cdfu &#128175;@Here4Timis__,free bitch stay used yo hol yo cdfu 💯here4timis
9440,6,0,6,0,1,Free lee bitch 1&#8419;3&#8419;1&#8419; 4L,free lee bitch 1⃣3⃣1⃣ 4l
9441,6,0,6,0,1,Free lil cj bitch the wait is over ! #december8th,free lil cj bitch wait december8th
9442,3,0,3,0,1,Free love &amp; sexual liberation SEEMED to be the dawn of lots of consequence free pussy for them 60s negroes. WHY WE ALWAYS FORGETTING HISTORY,free love sexual liberation seemed dawn lots consequence free pussy 60s negroes always forgetting history
9443,3,0,3,0,1,Free my brother turt and gn bitches,free brother turt gn bitches
9444,3,1,2,0,1,Free my niggah C4,free niggah c4
9445,3,0,0,3,2,"Free patterns - Adorable crochet borders Butterfly, ladybug, flower bumblebee and hat edging, trim, http://t.co/FOtJbqWyEg",free patterns adorable crochet borders butterfly ladybug flower bumblebee hat edging trim httptcofotjbqwyeg
9446,6,0,6,0,1,Free that hoe &#128175;,free hoe 💯
9447,3,0,3,0,1,Free that hoe 1x &#128520;,free hoe 1x 😈
9448,3,0,1,2,2,Free wop,free wop
9449,3,0,1,2,2,Freezing my nips off out here...,freezing nips
9450,3,0,0,3,2,"French word for potato translates as ""earth apple."" Banana is ""long yellow tree apple."" Submarines are ""big wet hollow kaboom apple.""",french word potato translates earth apple banana long yellow tree apple submarines big wet hollow kaboom apple
9451,3,0,3,0,1,Fresh Japanese model toys her succulant pussy until she&#160;cums http://t.co/epBa8t5AFI,fresh japanese model toys succulant pussy cums httptcoepba8t5afi
9452,3,0,0,3,2,Fresh out the gym but yet I'm bout to eat free birds.,fresh gym yet im bout eat free birds
9453,3,0,3,0,1,Fresh polo on you bitches,fresh polo bitches
9454,3,1,2,0,1,Freshman year I remember like it was yesterday. I was lowkey plotting on the baddest bitch. But some clown ass nigguh swooped dat up lol,freshman year remember like yesterday lowkey plotting baddest bitch clown ass nigguh swooped dat lol
9455,3,0,3,0,1,Friday is gunna be my bitch,friday gunna bitch
9456,3,0,1,2,2,Friend or foe nicca .. State ya biz,friend foe nicca state ya biz
9457,3,1,2,0,1,Friend zone ass nigguh,friend zone ass nigguh
9458,3,0,0,3,2,Friendly advice to western reporters in Kobane: don't advertise your location. Jihadis are tracking u &amp; consider u a high-prize target #ISIS,friendly advice western reporters kobane dont advertise location jihadis tracking u consider u highprize target isis
9459,3,0,3,0,1,Friends become foes girlfriends become hoes.,friends become foes girlfriends become hoes
9460,3,0,1,2,2,Friends don't let friends become guidos. #themoreyouknow,friends dont let friends become guidos themoreyouknow
9461,3,0,0,3,2,"From Jihadi streams: Rutba, Anbar Province, #Iraq http://t.co/K6j37J2sgL",jihadi streams rutba anbar province iraq httptcok6j37j2sgl
9462,6,5,1,0,0,"From now on, I will call all radical MUSLIMS niggers!
It is very fitting, and it is racist! 
I AM RACIST AGAINST ANYONE WHO HATES AMERICA!",call radical muslims niggers fitting racist racist anyone hates america
9463,6,0,6,0,1,From that point should saw how I treated that bitch fucked her now lose my number I ain't answering shit,point saw treated bitch fucked lose number aint answering shit
9464,3,0,0,3,2,"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through.",espn yankees game recap sellout crowd braved 61degree temperatures lol thats weather struggle
9465,3,0,0,3,2,"From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb",archives thatandyross ’ favorite bondage essay thunderball story shy kid 007 httptcoon5t60rmfb
9466,3,1,2,0,1,Fronting bitches get that I just got off the island dick. Then I never hit them up again because I'm a fronting ass nigga,fronting bitches get got island dick never hit im fronting ass nigga
9467,3,0,1,2,2,"Frozen peas and 
ibuprofen. My new best friends # cripple",frozen peas ibuprofen new best friends cripple
9468,3,1,2,0,1,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,fruit 2 tf wohs think trynna serv nigguh dat lame shit
9469,3,0,1,2,2,Frustration can be a bitch !,frustration bitch
9470,3,0,3,0,1,Fuc u say ? &#8220;@AyyyeThatsChubb: All these hoes look good on IG&#8221; http://t.co/PlsFL84cDp,fuc u say “ ayyyethatschubb hoes look good ig ” httptcoplsfl84cdp
9471,3,0,3,0,1,Fucc nicca,fucc nicca
9472,3,1,2,0,1,Fucc niccas dnt want no smoke,fucc niccas dnt want smoke
9473,3,0,2,1,1,Fucc u primo aint nobody ask u 2 fav dink lies,fucc u primo aint nobody ask u 2 fav dink lies
9474,3,0,3,0,1,Fucc yo face card nicca #UMightNotGetIn #BeerandTacOS #WeTheLastOnesLeft #MilkTheCity #RespectTheCulture http://t.co/LFpQ4fHr9F,fucc yo face card nicca umightnotgetin beerandtacos wethelastonesleft milkthecity respecttheculture httptcolfpq4fhr9f
9475,3,0,3,0,1,Fuccn yo bitch and its wet like a pool&#128166;,fuccn yo bitch wet like pool💦
9476,3,0,3,0,1,"Fuccn yo bitch last night she say ""you the nigga!!'",fuccn yo bitch last night say nigga
9477,3,0,3,0,1,Fuck I'm such a bitch.,fuck im bitch
9478,3,2,0,1,0,Fuck MLK &#8220;@AntSoo305_: &#8220;@Vonteeeeee: Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,fuck mlk “ antsoo305 “ vonteeeeee lexii keep favoriting coon tweets ” mlk didnt die ”
9479,3,1,2,0,1,"Fuck Staten Island, place is for pussies",fuck staten island place pussies
9480,3,2,1,0,0,Fuck Ur god until dat faggot strikes me down,fuck ur god dat faggot strikes
9481,3,0,3,0,1,Fuck Ya feelings ain't no sorries bitch,fuck ya feelings aint sorries bitch
9482,3,0,3,0,1,Fuck a bitch flip a brick,fuck bitch flip brick
9483,3,0,3,0,1,Fuck a hot head pussy I gt a cold heart,fuck hot head pussy gt cold heart
9484,3,2,1,0,0,Fuck a lame nigga than you a lame bitch,fuck lame nigga lame bitch
9485,3,0,3,0,1,"Fuck a nigga feelings, fuck a nigga bitch.",fuck nigga feelings fuck nigga bitch
9486,3,0,3,0,1,Fuck a opp thot we'll shoot a bitch,fuck opp thot well shoot bitch
9487,6,0,6,0,1,"Fuck all that Some bitches so disrespectful they don't care. They will talk , fuck , ya boyfriend and still speak to the girlfriend.",fuck bitches disrespectful dont care talk fuck ya boyfriend still speak girlfriend
9488,3,0,3,0,1,"Fuck all that huggin and kisses, I fuck all they bitches",fuck huggin kisses fuck bitches
9489,3,0,3,0,1,Fuck all that talking bitch y u got my name in to mouth,fuck talking bitch u got name mouth
9490,6,0,6,0,1,Fuck all these dirty hoes these bitches basic,fuck dirty hoes bitches basic
9491,3,0,3,0,1,Fuck all u stupid hoes #idgafmode,fuck u stupid hoes idgafmode
9492,3,0,3,0,1,Fuck all y'all hoes &#128567; gang shit &#128175;&#128175;,fuck yall hoes 😷 gang shit 💯💯
9493,3,0,3,0,1,Fuck all you hoes who keep giving my number to these colleges lmao,fuck hoes keep giving number colleges lmao
9494,3,0,3,0,1,Fuck around &amp; take them hoes back,fuck around take hoes back
9495,4,0,4,0,1,Fuck around and get your honeybun took in that bitch with all that crying nigga!!,fuck around get honeybun took bitch crying nigga
9496,3,0,3,0,1,Fuck around and waste my time and I'll fuck that bitch you hate and that one friend you love&#9996;&#65039;,fuck around waste time ill fuck bitch hate one friend love✌️
9497,3,1,2,0,1,Fuck around wit me n my niggas n we'll turn dis bitch inside out,fuck around wit n niggas n well turn dis bitch inside
9498,3,2,1,0,0,Fuck ass redskin corners,fuck ass redskin corners
9499,3,0,3,0,1,Fuck bad bitches,fuck bad bitches
9500,3,0,3,0,1,Fuck bitches get money,fuck bitches get money
9501,3,0,3,0,1,Fuck bitches get money ayyyyeeeee,fuck bitches get money ayyyyeeeee
9502,3,0,3,0,1,Fuck bitches get money mission complete!,fuck bitches get money mission complete
